-BEGIN HEADER-,,,,
NASA/POWER Source Native Resolution Daily Data,,,,
Dates (month/day/year): 06/28/2025 through 06/28/2026 in LST,,,,
Location: Regional,,,,
elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = na meters,,,,
The value for missing source data that cannot be computed or is outside of the sources availability range: -999,,,,
parameter(s):,,,,
WD2M     MERRA-2 Wind Direction at 2 Meters (Degrees),,,,
-END HEADER-,,,,
LAT,LON,YEAR,DOY,WD2M
42,-78.75,2025,203,73.2
42,-78.125,2025,203,82.7
42.5,-79.375,2025,203,64.9
42.5,-78.75,2025,203,64.8
42.5,-78.125,2025,203,93.8
43,-79.375,2025,203,67.7
43,-78.75,2025,203,71.3
43,-78.125,2025,203,128.9
43.5,-79.375,2025,203,85.1
43.5,-78.75,2025,203,98
43.5,-78.125,2025,203,104.2
42,-79.375,2025,204,154.9
42,-78.75,2025,204,186.3
42,-78.125,2025,204,208.3
42.5,-79.375,2025,204,154.3
42.5,-78.75,2025,204,182.8
42.5,-78.125,2025,204,220.3
43,-79.375,2025,204,156.4
43,-78.75,2025,204,147.8
43,-78.125,2025,204,138.2
43.5,-79.375,2025,204,128.4
43.5,-78.75,2025,204,103.1
43.5,-78.125,2025,204,93.7
42,-79.375,2025,205,205
42,-78.75,2025,205,208
42,-78.125,2025,205,180
42.5,-79.375,2025,205,210.4
42.5,-78.75,2025,205,214.4
42.5,-78.125,2025,205,213
43,-79.375,2025,205,222.7
43,-78.75,2025,205,221.4
43,-78.125,2025,205,219.2
43.5,-79.375,2025,205,226.3
43.5,-78.75,2025,205,226
43.5,-78.125,2025,205,227.7
42,-79.375,2025,206,274.5
42,-78.75,2025,206,320
42,-78.125,2025,206,324.3
42.5,-79.375,2025,206,240.2
42.5,-78.75,2025,206,262.2
42.5,-78.125,2025,206,300.1
43,-79.375,2025,206,261.6
43,-78.75,2025,206,263.1
43,-78.125,2025,206,272.8
43.5,-79.375,2025,206,293.2
43.5,-78.75,2025,206,273.3
43.5,-78.125,2025,206,263.6
42,-79.375,2025,207,160.8
42,-78.75,2025,207,109.3
42,-78.125,2025,207,17.1
42.5,-79.375,2025,207,174.9
42.5,-78.75,2025,207,187.7
42.5,-78.125,2025,207,259.7
43,-79.375,2025,207,195.1
43,-78.75,2025,207,201.6
43,-78.125,2025,207,228.7
43.5,-79.375,2025,207,188.1
43.5,-78.75,2025,207,169.3
43.5,-78.125,2025,207,21.2
42,-79.375,2025,208,271.3
42,-78.75,2025,208,297.5
42,-78.125,2025,208,315
42.5,-79.375,2025,208,244.8
42.5,-78.75,2025,208,252.7
42.5,-78.125,2025,208,246.8
43,-79.375,2025,208,261.9
43,-78.75,2025,208,259.2
43,-78.125,2025,208,258.3
43.5,-79.375,2025,208,275.8
43.5,-78.75,2025,208,265
43.5,-78.125,2025,208,257.3
42,-79.375,2025,209,268.7
42,-78.75,2025,209,288.1
42,-78.125,2025,209,250.2
42.5,-79.375,2025,209,256.4
42.5,-78.75,2025,209,268.8
42.5,-78.125,2025,209,270.6
43,-79.375,2025,209,247.6
43,-78.75,2025,209,255
43,-78.125,2025,209,275.8
43.5,-79.375,2025,209,243
43.5,-78.75,2025,209,253.7
43.5,-78.125,2025,209,270.5
42,-79.375,2025,210,287.3
42,-78.75,2025,210,311.9
42,-78.125,2025,210,327.6
42.5,-79.375,2025,210,263.6
42.5,-78.75,2025,210,278.8
42.5,-78.125,2025,210,307.7
43,-79.375,2025,210,267.1
43,-78.75,2025,210,276.5
43,-78.125,2025,210,274.3
43.5,-79.375,2025,210,306.1
43.5,-78.75,2025,210,281
43.5,-78.125,2025,210,287.6
42,-79.375,2025,211,22.8
42,-78.75,2025,211,51.1
42,-78.125,2025,211,52
42.5,-79.375,2025,211,356.2
42.5,-78.75,2025,211,337.7
42.5,-78.125,2025,211,279.4
43,-79.375,2025,211,358.7
43,-78.75,2025,211,343
43,-78.125,2025,211,303.4
43.5,-79.375,2025,211,347.2
