-BEGIN HEADER-,,,,
NASA/POWER Source Native Resolution Daily Data,,,,
Dates (month/day/year): 06/28/2018 through 06/28/2019 in LST,,,,
Location: Regional,,,,
elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = na meters,,,,
The value for missing source data that cannot be computed or is outside of the sources availability range: -999,,,,
parameter(s):,,,,
WD2M     MERRA-2 Wind Direction at 2 Meters (Degrees),,,,
-END HEADER-,,,,
LAT,LON,YEAR,DOY,WD2M
42.5,-78.75,2018,225,36.7
42.5,-78.125,2018,225,31
43,-79.375,2018,225,41.8
43,-78.75,2018,225,37.4
43,-78.125,2018,225,18.1
43.5,-79.375,2018,225,50.4
43.5,-78.75,2018,225,30.9
43.5,-78.125,2018,225,18.6
42,-79.375,2018,226,289.2
42,-78.75,2018,226,296.6
42,-78.125,2018,226,180
42.5,-79.375,2018,226,286.2
42.5,-78.75,2018,226,294.2
42.5,-78.125,2018,226,291
43,-79.375,2018,226,296.2
43,-78.75,2018,226,294.9
43,-78.125,2018,226,291.3
43.5,-79.375,2018,226,306
43.5,-78.75,2018,226,298.4
43.5,-78.125,2018,226,285.8
42,-79.375,2018,227,243.8
42,-78.75,2018,227,243.2
42,-78.125,2018,227,243.4
42.5,-79.375,2018,227,236
42.5,-78.75,2018,227,241.7
42.5,-78.125,2018,227,261.3
43,-79.375,2018,227,250.9
43,-78.75,2018,227,248.4
43,-78.125,2018,227,246.9
43.5,-79.375,2018,227,265.8
43.5,-78.75,2018,227,257.7
43.5,-78.125,2018,227,249.6
42,-79.375,2018,228,190.1
42,-78.75,2018,228,191.9
42,-78.125,2018,228,180
42.5,-79.375,2018,228,194.8
42.5,-78.75,2018,228,197.9
42.5,-78.125,2018,228,194.6
43,-79.375,2018,228,205
43,-78.75,2018,228,205.6
43,-78.125,2018,228,209.7
43.5,-79.375,2018,228,199.8
43.5,-78.75,2018,228,198.3
43.5,-78.125,2018,228,204.3
42,-79.375,2018,229,207.7
42,-78.75,2018,229,206.2
42,-78.125,2018,229,180
42.5,-79.375,2018,229,213.5
42.5,-78.75,2018,229,212.5
42.5,-78.125,2018,229,207.8
43,-79.375,2018,229,222.2
43,-78.75,2018,229,220.8
43,-78.125,2018,229,216.6
43.5,-79.375,2018,229,223.3
43.5,-78.75,2018,229,223.3
43.5,-78.125,2018,229,220
42,-79.375,2018,230,40.6
42,-78.75,2018,230,85.5
42,-78.125,2018,230,214.7
42.5,-79.375,2018,230,45.2
42.5,-78.75,2018,230,38.4
42.5,-78.125,2018,230,35
43,-79.375,2018,230,44.5
43,-78.75,2018,230,44.2
43,-78.125,2018,230,60.2
43.5,-79.375,2018,230,48.1
43.5,-78.75,2018,230,46.3
43.5,-78.125,2018,230,43.4
42,-79.375,2018,231,65.1
42,-78.75,2018,231,69.7
42,-78.125,2018,231,92.7
42.5,-79.375,2018,231,61
42.5,-78.75,2018,231,61.5
42.5,-78.125,2018,231,45
43,-79.375,2018,231,63.1
43,-78.75,2018,231,64.1
43,-78.125,2018,231,63.4
43.5,-79.375,2018,231,88
43.5,-78.75,2018,231,76.7
43.5,-78.125,2018,231,72
42,-79.375,2018,232,142.1
42,-78.75,2018,232,142.7
42,-78.125,2018,232,180
42.5,-79.375,2018,232,139.2
42.5,-78.75,2018,232,144.9
42.5,-78.125,2018,232,180
43,-79.375,2018,232,129.1
43,-78.75,2018,232,133.8
43,-78.125,2018,232,142.1
43.5,-79.375,2018,232,109
43.5,-78.75,2018,232,110.5
43.5,-78.125,2018,232,118.6
42,-79.375,2018,233,179.7
42,-78.75,2018,233,176.7
42,-78.125,2018,233,180
42.5,-79.375,2018,233,186.7
42.5,-78.75,2018,233,181.6
42.5,-78.125,2018,233,182
43,-79.375,2018,233,189.9
43,-78.75,2018,233,184.8
43,-78.125,2018,233,180
43.5,-79.375,2018,233,184.3
43.5,-78.75,2018,233,174.6
43.5,-78.125,2018,233,167.2
42,-79.375,2018,234,297
42,-78.75,2018,234,297.5
42,-78.125,2018,234,180
42.5,-79.375,2018,234,302.3
42.5,-78.75,2018,234,297.6
42.5,-78.125,2018,234,304.4
43,-79.375,2018,234,300
43,-78.75,2018,234,298.2
43,-78.125,2018,234,291.6
43.5,-79.375,2018,234,305.1
43.5,-78.75,2018,234,299.9
43.5,-78.125,2018,234,291.3
42,-79.375,2018,235,279.2
42,-78.75,2018,235,267.8
42,-78.125,2018,235,274.2
42.5,-79.375,2018,235,265.9
42.5,-78.75,2018,235,265.6
42.5,-78.125,2018,235,260
