-BEGIN HEADER-,,,,
NASA/POWER Source Native Resolution Daily Data,,,,
Dates (month/day/year): 06/28/2018 through 06/28/2019 in LST,,,,
Location: Regional,,,,
elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = na meters,,,,
The value for missing source data that cannot be computed or is outside of the sources availability range: -999,,,,
parameter(s):,,,,
WD2M     MERRA-2 Wind Direction at 2 Meters (Degrees),,,,
-END HEADER-,,,,
LAT,LON,YEAR,DOY,WD2M
41.5,-80.625,2018,214,181.9
41.5,-80,2018,214,156.8
42,-81.875,2018,214,213.8
42,-81.25,2018,214,214.7
42,-80.625,2018,214,203.9
42,-80,2018,214,198.7
42.5,-81.875,2018,214,210.8
42.5,-81.25,2018,214,216.1
42.5,-80.625,2018,214,216.2
42.5,-80,2018,214,211.9
41,-81.875,2018,215,212.5
41,-81.25,2018,215,210.1
41,-80.625,2018,215,167
41,-80,2018,215,154.7
41.5,-81.875,2018,215,209.4
41.5,-81.25,2018,215,203.9
41.5,-80.625,2018,215,173.2
41.5,-80,2018,215,160.2
42,-81.875,2018,215,202.5
42,-81.25,2018,215,198.4
42,-80.625,2018,215,188
42,-80,2018,215,179.9
42.5,-81.875,2018,215,200
42.5,-81.25,2018,215,194.9
42.5,-80.625,2018,215,195.8
42.5,-80,2018,215,189.4
41,-81.875,2018,216,242.5
41,-81.25,2018,216,247
41,-80.625,2018,216,254.1
41,-80,2018,216,198.2
41.5,-81.875,2018,216,231.2
41.5,-81.25,2018,216,230.1
41.5,-80.625,2018,216,129.4
41.5,-80,2018,216,132.3
42,-81.875,2018,216,214.8
42,-81.25,2018,216,223.1
42,-80.625,2018,216,215.1
42,-80,2018,216,212.8
42.5,-81.875,2018,216,208.1
42.5,-81.25,2018,216,213.9
42.5,-80.625,2018,216,220.6
42.5,-80,2018,216,219.8
41,-81.875,2018,217,232.1
41,-81.25,2018,217,238.1
41,-80.625,2018,217,218.2
41,-80,2018,217,216.9
41.5,-81.875,2018,217,223.6
41.5,-81.25,2018,217,223.2
41.5,-80.625,2018,217,208.2
41.5,-80,2018,217,227.1
42,-81.875,2018,217,216.5
42,-81.25,2018,217,215.1
42,-80.625,2018,217,216.4
42,-80,2018,217,212.8
42.5,-81.875,2018,217,215.9
42.5,-81.25,2018,217,215.5
42.5,-80.625,2018,217,221.5
42.5,-80,2018,217,217.1
41,-81.875,2018,218,223.6
41,-81.25,2018,218,230.6
41,-80.625,2018,218,229.4
41,-80,2018,218,211.2
41.5,-81.875,2018,218,221
41.5,-81.25,2018,218,222.8
41.5,-80.625,2018,218,221.4
41.5,-80,2018,218,217.8
42,-81.875,2018,218,222.4
42,-81.25,2018,218,220
42,-80.625,2018,218,220.3
42,-80,2018,218,217.7
42.5,-81.875,2018,218,225.7
42.5,-81.25,2018,218,223.1
42.5,-80.625,2018,218,225.5
42.5,-80,2018,218,221.1
41,-81.875,2018,219,242.3
41,-81.25,2018,219,243.1
41,-80.625,2018,219,230.9
41,-80,2018,219,218.4
41.5,-81.875,2018,219,240.2
41.5,-81.25,2018,219,233.1
41.5,-80.625,2018,219,219.2
41.5,-80,2018,219,221.5
42,-81.875,2018,219,234.9
42,-81.25,2018,219,231.1
42,-80.625,2018,219,223.9
42,-80,2018,219,220.5
42.5,-81.875,2018,219,255.8
42.5,-81.25,2018,219,237
42.5,-80.625,2018,219,233.9
42.5,-80,2018,219,220.4
41,-81.875,2018,220,248.1
41,-81.25,2018,220,249.6
41,-80.625,2018,220,270
41,-80,2018,220,259.2
41.5,-81.875,2018,220,246.9
41.5,-81.25,2018,220,247.8
41.5,-80.625,2018,220,248.8
41.5,-80,2018,220,267.6
42,-81.875,2018,220,251.1
42,-81.25,2018,220,246.9
42,-80.625,2018,220,246.3
42,-80,2018,220,242.8
42.5,-81.875,2018,220,272.5
42.5,-81.25,2018,220,258.9
42.5,-80.625,2018,220,250.2
42.5,-80,2018,220,244.1
41,-81.875,2018,221,273.8
41,-81.25,2018,221,273.7
41,-80.625,2018,221,274.7
41,-80,2018,221,277.9
41.5,-81.875,2018,221,268.4
41.5,-81.25,2018,221,267.1
41.5,-80.625,2018,221,270.3
41.5,-80,2018,221,289.9
42,-81.875,2018,221,254.4
42,-81.25,2018,221,251.1
42,-80.625,2018,221,260.5
42,-80,2018,221,269.9
42.5,-81.875,2018,221,258.5
42.5,-81.25,2018,221,249.9
42.5,-80.625,2018,221,252
42.5,-80,2018,221,254.4
41,-81.875,2018,222,295.6
41,-81.25,2018,222,293.6
41,-80.625,2018,222,64.5
41,-80,2018,222,318.3
41.5,-81.875,2018,222,16.6
41.5,-81.25,2018,222,349.8
41.5,-80.625,2018,222,14.8
41.5,-80,2018,222,316.3
42,-81.875,2018,222,33.3
42,-81.25,2018,222,40.5
42,-80.625,2018,222,37.3
42,-80,2018,222,26.6
42.5,-81.875,2018,222,31.1
42.5,-81.25,2018,222,61.9
42.5,-80.625,2018,222,54.3
42.5,-80,2018,222,41.5
41,-81.875,2018,223,14.3
41,-81.25,2018,223,13.6
41,-80.625,2018,223,56.3
41,-80,2018,223,8
41.5,-81.875,2018,223,17.2
41.5,-81.25,2018,223,34.7
41.5,-80.625,2018,223,41.6
41.5,-80,2018,223,38.3
42,-81.875,2018,223,14.5
42,-81.25,2018,223,51.3
42,-80.625,2018,223,43.9
42,-80,2018,223,31.7
42.5,-81.875,2018,223,4.7
42.5,-81.25,2018,223,158.2
42.5,-80.625,2018,223,77.3
42.5,-80,2018,223,56.6
41,-81.875,2018,224,23.3
41,-81.25,2018,224,22.9
41,-80.625,2018,224,180
41,-80,2018,224,0
41.5,-81.875,2018,224,37.8
41.5,-81.25,2018,224,41.6
41.5,-80.625,2018,224,43.4
41.5,-80,2018,224,43.6
42,-81.875,2018,224,56.7
42,-81.25,2018,224,42.4
42,-80.625,2018,224,44.9
42,-80,2018,224,43.7
42.5,-81.875,2018,224,112.7
42.5,-81.25,2018,224,132
42.5,-80.625,2018,224,68.1
42.5,-80,2018,224,59.6
41,-81.875,2018,225,7
41,-81.25,2018,225,9.1
41,-80.625,2018,225,355.2
41,-80,2018,225,334.7
41.5,-81.875,2018,225,15.6
41.5,-81.25,2018,225,14.4
41.5,-80.625,2018,225,14.1
41.5,-80,2018,225,350
42,-81.875,2018,225,20.2
42,-81.25,2018,225,30.4
42,-80.625,2018,225,37.3
42,-80,2018,225,38.4
42.5,-81.875,2018,225,25.6
42.5,-81.25,2018,225,62.4
42.5,-80.625,2018,225,54.4
42.5,-80,2018,225,47.9
41,-81.875,2018,226,289.7
41,-81.25,2018,226,298.5
41,-80.625,2018,226,280.5
41,-80,2018,226,275.8
41.5,-81.875,2018,226,280.1
41.5,-81.25,2018,226,286
41.5,-80.625,2018,226,284.2
41.5,-80,2018,226,294.3
42,-81.875,2018,226,279.3
42,-81.25,2018,226,278.7
42,-80.625,2018,226,277.2
42,-80,2018,226,273.4
42.5,-81.875,2018,226,290.9
42.5,-81.25,2018,226,293.2
42.5,-80.625,2018,226,282.4
42.5,-80,2018,226,282.7
41,-81.875,2018,227,241.5
41,-81.25,2018,227,250.1
41,-80.625,2018,227,234.7
41,-80,2018,227,251.8
41.5,-81.875,2018,227,247.8
41.5,-81.25,2018,227,246.9
41.5,-80.625,2018,227,252.6
41.5,-80,2018,227,258.5
42,-81.875,2018,227,252.2
42,-81.25,2018,227,249.7
42,-80.625,2018,227,245.5
42,-80,2018,227,239.5
42.5,-81.875,2018,227,260.7
42.5,-81.25,2018,227,257.8
42.5,-80.625,2018,227,250.9
42.5,-80,2018,227,242
41,-81.875,2018,228,188.2
41,-81.25,2018,228,189.7
41,-80.625,2018,228,180
41,-80,2018,228,180
41.5,-81.875,2018,228,192.4
41.5,-81.25,2018,228,190.3
41.5,-80.625,2018,228,188.8
41.5,-80,2018,228,189.5
42,-81.875,2018,228,198.7
42,-81.25,2018,228,196.4
42,-80.625,2018,228,194.3
42,-80,2018,228,190.5
42.5,-81.875,2018,228,198.1
42.5,-81.25,2018,228,198.3
42.5,-80.625,2018,228,199.3
42.5,-80,2018,228,196.9
41,-81.875,2018,229,212.3
41,-81.25,2018,229,210
41,-80.625,2018,229,180
41,-80,2018,229,180
41.5,-81.875,2018,229,227.8
41.5,-81.25,2018,229,216.1
41.5,-80.625,2018,229,212.6
41.5,-80,2018,229,203.6
42,-81.875,2018,229,243.7
42,-81.25,2018,229,231.4
42,-80.625,2018,229,222.3
42,-80,2018,229,216.5
42.5,-81.875,2018,229,260
42.5,-81.25,2018,229,243.6
42.5,-80.625,2018,229,232.3
42.5,-80,2018,229,221.7
41,-81.875,2018,230,352.2
41,-81.25,2018,230,348.4
