-BEGIN HEADER-,,,,
NASA/POWER Source Native Resolution Daily Data,,,,
Dates (month/day/year): 06/28/2018 through 06/28/2019 in LST,,,,
Location: Regional,,,,
elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = na meters,,,,
The value for missing source data that cannot be computed or is outside of the sources availability range: -999,,,,
parameter(s):,,,,
PRECTOTCORR     MERRA-2 Precipitation Corrected (mm/day),,,,
-END HEADER-,,,,
LAT,LON,YEAR,DOY,PRECTOTCORR
41.5,-83.75,2018,309,3.61
41.5,-83.125,2018,309,3.74
41.5,-82.5,2018,309,3.76
42,-83.75,2018,309,3.45
42,-83.125,2018,309,4.86
42,-82.5,2018,309,4.98
42.5,-83.75,2018,309,2.75
42.5,-83.125,2018,309,3.89
42.5,-82.5,2018,309,4.16
41,-83.75,2018,310,1.47
41,-83.125,2018,310,3.2
41,-82.5,2018,310,5.54
41.5,-83.75,2018,310,1.71
41.5,-83.125,2018,310,2.54
41.5,-82.5,2018,310,3.68
42,-83.75,2018,310,3.54
42,-83.125,2018,310,3.04
42,-82.5,2018,310,3.54
42.5,-83.75,2018,310,6.04
42.5,-83.125,2018,310,4.85
42.5,-82.5,2018,310,5.07
41,-83.75,2018,311,0
41,-83.125,2018,311,0
41,-82.5,2018,311,0
41.5,-83.75,2018,311,0
41.5,-83.125,2018,311,0.01
41.5,-82.5,2018,311,0.04
42,-83.75,2018,311,0.01
42,-83.125,2018,311,0.08
42,-82.5,2018,311,0.22
42.5,-83.75,2018,311,0.08
42.5,-83.125,2018,311,0.22
42.5,-82.5,2018,311,0.59
41,-83.75,2018,312,0.02
41,-83.125,2018,312,0.01
41,-82.5,2018,312,0.01
41.5,-83.75,2018,312,0.04
41.5,-83.125,2018,312,0.03
41.5,-82.5,2018,312,0.04
42,-83.75,2018,312,0.08
42,-83.125,2018,312,0.05
42,-82.5,2018,312,0.1
42.5,-83.75,2018,312,0.05
42.5,-83.125,2018,312,0.07
42.5,-82.5,2018,312,0.11
41,-83.75,2018,313,5.23
41,-83.125,2018,313,5.08
41,-82.5,2018,313,5.83
41.5,-83.75,2018,313,5.13
41.5,-83.125,2018,313,5.16
41.5,-82.5,2018,313,4.56
42,-83.75,2018,313,4.21
42,-83.125,2018,313,4.93
42,-82.5,2018,313,3.33
42.5,-83.75,2018,313,3.65
42.5,-83.125,2018,313,4.55
42.5,-82.5,2018,313,2.72
41,-83.75,2018,314,0.09
41,-83.125,2018,314,0.2
41,-82.5,2018,314,0.34
41.5,-83.75,2018,314,0.12
41.5,-83.125,2018,314,0.29
41.5,-82.5,2018,314,0.94
42,-83.75,2018,314,0.19
42,-83.125,2018,314,0.75
42,-82.5,2018,314,2.92
42.5,-83.75,2018,314,0.3
42.5,-83.125,2018,314,1.47
42.5,-82.5,2018,314,5.67
41,-83.75,2018,315,0
41,-83.125,2018,315,0.09
41,-82.5,2018,315,0.16
41.5,-83.75,2018,315,0
41.5,-83.125,2018,315,0.04
41.5,-82.5,2018,315,0.11
42,-83.75,2018,315,0
42,-83.125,2018,315,0.02
42,-82.5,2018,315,0.12
42.5,-83.75,2018,315,0.05
42.5,-83.125,2018,315,0.07
42.5,-82.5,2018,315,0.17
41,-83.75,2018,316,0.37
41,-83.125,2018,316,0.36
41,-82.5,2018,316,0.14
41.5,-83.75,2018,316,1.08
41.5,-83.125,2018,316,0.72
41.5,-82.5,2018,316,0.13
42,-83.75,2018,316,2.1
42,-83.125,2018,316,1.32
42,-82.5,2018,316,0.24
42.5,-83.75,2018,316,2.22
42.5,-83.125,2018,316,1.58
42.5,-82.5,2018,316,0.34
41,-83.75,2018,317,0.11
41,-83.125,2018,317,0.11
41,-82.5,2018,317,0.07
41.5,-83.75,2018,317,0.24
41.5,-83.125,2018,317,0.27
41.5,-82.5,2018,317,0.26
42,-83.75,2018,317,0.2
42,-83.125,2018,317,0.42
42,-82.5,2018,317,1.05
42.5,-83.75,2018,317,0.33
42.5,-83.125,2018,317,0.86
42.5,-82.5,2018,317,2.93
41,-83.75,2018,318,0
41,-83.125,2018,318,0
41,-82.5,2018,318,0
41.5,-83.75,2018,318,0
41.5,-83.125,2018,318,0
41.5,-82.5,2018,318,0
42,-83.75,2018,318,0.01
42,-83.125,2018,318,0.02
42,-82.5,2018,318,0.03
42.5,-83.75,2018,318,0.02
42.5,-83.125,2018,318,0.06
42.5,-82.5,2018,318,0.14
41,-83.75,2018,319,11.54
41,-83.125,2018,319,12.18
41,-82.5,2018,319,14.56
41.5,-83.75,2018,319,6.85
41.5,-83.125,2018,319,7.55
41.5,-82.5,2018,319,9.57
42,-83.75,2018,319,5.22
42,-83.125,2018,319,4.45
42,-82.5,2018,319,3.18
42.5,-83.75,2018,319,4.75
42.5,-83.125,2018,319,3.84
42.5,-82.5,2018,319,1.37
41,-83.75,2018,320,0.35
41,-83.125,2018,320,0.65
41,-82.5,2018,320,1.14
41.5,-83.75,2018,320,0.2
41.5,-83.125,2018,320,0.46
41.5,-82.5,2018,320,1.75
42,-83.75,2018,320,0.55
42,-83.125,2018,320,1.28
42,-82.5,2018,320,4.89
42.5,-83.75,2018,320,1.52
42.5,-83.125,2018,320,2.17
42.5,-82.5,2018,320,6.56
41,-83.75,2018,321,0.45
41,-83.125,2018,321,0.84
41,-82.5,2018,321,0.59
41.5,-83.75,2018,321,0.6
41.5,-83.125,2018,321,0.62
41.5,-82.5,2018,321,0.39
42,-83.75,2018,321,0.52
42,-83.125,2018,321,0.4
42,-82.5,2018,321,0.4
42.5,-83.75,2018,321,0.28
42.5,-83.125,2018,321,0.34
42.5,-82.5,2018,321,0.93
41,-83.75,2018,322,2.37
41,-83.125,2018,322,3.41
41,-82.5,2018,322,3.49
41.5,-83.75,2018,322,3.34
41.5,-83.125,2018,322,4.06
41.5,-82.5,2018,322,3.88
42,-83.75,2018,322,2.48
42,-83.125,2018,322,2.77
42,-82.5,2018,322,2.2
42.5,-83.75,2018,322,1.19
42.5,-83.125,2018,322,1.3
42.5,-82.5,2018,322,1.26
41,-83.75,2018,323,1.6
41,-83.125,2018,323,2.05
41,-82.5,2018,323,3.27
41.5,-83.75,2018,323,0.33
41.5,-83.125,2018,323,0.54
41.5,-82.5,2018,323,1.14
42,-83.75,2018,323,0.35
42,-83.125,2018,323,0.46
42,-82.5,2018,323,0.94
42.5,-83.75,2018,323,0.34
42.5,-83.125,2018,323,0.38
42.5,-82.5,2018,323,0.33
41,-83.75,2018,324,0.29
41,-83.125,2018,324,0.41
41,-82.5,2018,324,0.66
41.5,-83.75,2018,324,0.4
41.5,-83.125,2018,324,0.52
41.5,-82.5,2018,324,0.81
42,-83.75,2018,324,0.48
42,-83.125,2018,324,0.76
42,-82.5,2018,324,1.19
42.5,-83.75,2018,324,0.56
42.5,-83.125,2018,324,1.12
42.5,-82.5,2018,324,1.95
41,-83.75,2018,325,0.01
41,-83.125,2018,325,0.01
41,-82.5,2018,325,0.04
41.5,-83.75,2018,325,0.02
41.5,-83.125,2018,325,0.03
41.5,-82.5,2018,325,0.18
42,-83.75,2018,325,0.11
42,-83.125,2018,325,0.09
42,-82.5,2018,325,0.38
42.5,-83.75,2018,325,0.09
42.5,-83.125,2018,325,0.15
42.5,-82.5,2018,325,0.45
41,-83.75,2018,326,0
41,-83.125,2018,326,0
41,-82.5,2018,326,0
41.5,-83.75,2018,326,0
41.5,-83.125,2018,326,0
41.5,-82.5,2018,326,0.01
42,-83.75,2018,326,0
42,-83.125,2018,326,0
42,-82.5,2018,326,0.04
42.5,-83.75,2018,326,0
42.5,-83.125,2018,326,0.01
42.5,-82.5,2018,326,0.09
41,-83.75,2018,327,1.33
41,-83.125,2018,327,0.49
41,-82.5,2018,327,0
41.5,-83.75,2018,327,0.72
41.5,-83.125,2018,327,0.24
41.5,-82.5,2018,327,0
42,-83.75,2018,327,0.79
42,-83.125,2018,327,0.12
42,-82.5,2018,327,0
42.5,-83.75,2018,327,0.3
42.5,-83.125,2018,327,0.04
42.5,-82.5,2018,327,0.01
41,-83.75,2018,328,7.76
41,-83.125,2018,328,9.98
41,-82.5,2018,328,9.46
41.5,-83.75,2018,328,7.24
41.5,-83.125,2018,328,7.97
41.5,-82.5,2018,328,6.6
42,-83.75,2018,328,6.82
42,-83.125,2018,328,6.68
42,-82.5,2018,328,4.04
42.5,-83.75,2018,328,5.4
42.5,-83.125,2018,328,5.19
42.5,-82.5,2018,328,3.15
41,-83.75,2018,329,1.98
41,-83.125,2018,329,1.12
41,-82.5,2018,329,0.44
41.5,-83.75,2018,329,0.78
41.5,-83.125,2018,329,0.43
41.5,-82.5,2018,329,0.37
42,-83.75,2018,329,0.64
42,-83.125,2018,329,0.34
42,-82.5,2018,329,0.66
42.5,-83.75,2018,329,0.83
42.5,-83.125,2018,329,0.45
42.5,-82.5,2018,329,0.6
41,-83.75,2018,330,12
41,-83.125,2018,330,12.16
41,-82.5,2018,330,12.6
41.5,-83.75,2018,330,14.96
41.5,-83.125,2018,330,14.09
41.5,-82.5,2018,330,12.87
42,-83.75,2018,330,15.31
42,-83.125,2018,330,12.2
42,-82.5,2018,330,8.41
42.5,-83.75,2018,330,13.1
42.5,-83.125,2018,330,10.74
42.5,-82.5,2018,330,6.39
41,-83.75,2018,331,0.36
41,-83.125,2018,331,0.53
41,-82.5,2018,331,0.51
41.5,-83.75,2018,331,0.19
41.5,-83.125,2018,331,0.53
41.5,-82.5,2018,331,1.66
42,-83.75,2018,331,0.18
42,-83.125,2018,331,1.07
42,-82.5,2018,331,4.45
42.5,-83.75,2018,331,0.14
42.5,-83.125,2018,331,1.43
42.5,-82.5,2018,331,5.54
41,-83.75,2018,332,0.02
41,-83.125,2018,332,0.04
41,-82.5,2018,332,0.05
41.5,-83.75,2018,332,0.02
41.5,-83.125,2018,332,0.08
41.5,-82.5,2018,332,0.23
42,-83.75,2018,332,0.04
42,-83.125,2018,332,0.29
42,-82.5,2018,332,1.22
42.5,-83.75,2018,332,0.05
42.5,-83.125,2018,332,0.7
42.5,-82.5,2018,332,3.32
41,-83.75,2018,333,0.24
41,-83.125,2018,333,0.23
41,-82.5,2018,333,0.29
41.5,-83.75,2018,333,0.53
41.5,-83.125,2018,333,0.41
41.5,-82.5,2018,333,0.33
42,-83.75,2018,333,0.42
42,-83.125,2018,333,0.38
42,-82.5,2018,333,0.31
42.5,-83.75,2018,333,0.34
42.5,-83.125,2018,333,0.35
42.5,-82.5,2018,333,0.53
41,-83.75,2018,334,0.14
41,-83.125,2018,334,0.34
41,-82.5,2018,334,0.23
41.5,-83.75,2018,334,0.13
41.5,-83.125,2018,334,0.27
41.5,-82.5,2018,334,0.3
42,-83.75,2018,334,0.2
42,-83.125,2018,334,0.3
42,-82.5,2018,334,0.26
42.5,-83.75,2018,334,0.2
42.5,-83.125,2018,334,0.3
42.5,-82.5,2018,334,0.31
41,-83.75,2018,335,12.79
41,-83.125,2018,335,12.54
41,-82.5,2018,335,10.08
41.5,-83.75,2018,335,12.16
41.5,-83.125,2018,335,11.62
41.5,-82.5,2018,335,8.33
42,-83.75,2018,335,10.2
42,-83.125,2018,335,9.04
42,-82.5,2018,335,3.59
42.5,-83.75,2018,335,8.26
42.5,-83.125,2018,335,6.75
42.5,-82.5,2018,335,1.27
41,-83.75,2018,336,0.59
41,-83.125,2018,336,1.07
41,-82.5,2018,336,3.43
41.5,-83.75,2018,336,0.97
41.5,-83.125,2018,336,1.51
41.5,-82.5,2018,336,3.29
42,-83.75,2018,336,1.65
42,-83.125,2018,336,2.83
42,-82.5,2018,336,6.08
42.5,-83.75,2018,336,2.69
42.5,-83.125,2018,336,4.35
42.5,-82.5,2018,336,8.47
41,-83.75,2018,337,0.98
41,-83.125,2018,337,1.18
41,-82.5,2018,337,1.56
41.5,-83.75,2018,337,0.89
41.5,-83.125,2018,337,1.15
41.5,-82.5,2018,337,1.92
42,-83.75,2018,337,0.63
42,-83.125,2018,337,0.76
42,-82.5,2018,337,1.43
42.5,-83.75,2018,337,0.56
42.5,-83.125,2018,337,0.85
42.5,-82.5,2018,337,1.92
41,-83.75,2018,338,0.03
41,-83.125,2018,338,0.05
41,-82.5,2018,338,0.2
41.5,-83.75,2018,338,0.01
41.5,-83.125,2018,338,0.08
41.5,-82.5,2018,338,0.56
42,-83.75,2018,338,0.01
42,-83.125,2018,338,0.21
42,-82.5,2018,338,0.97
42.5,-83.75,2018,338,0.01
42.5,-83.125,2018,338,0.14
42.5,-82.5,2018,338,0.52
41,-83.75,2018,339,0.03
41,-83.125,2018,339,0.03
41,-82.5,2018,339,0.14
41.5,-83.75,2018,339,0.02
41.5,-83.125,2018,339,0.05
41.5,-82.5,2018,339,0.21
42,-83.75,2018,339,0.1
42,-83.125,2018,339,0.14
42,-82.5,2018,339,0.41
42.5,-83.75,2018,339,0.18
42.5,-83.125,2018,339,0.15
42.5,-82.5,2018,339,0.32
41,-83.75,2018,340,0.29
41,-83.125,2018,340,0.5
41,-82.5,2018,340,0.83
41.5,-83.75,2018,340,0.09
41.5,-83.125,2018,340,0.23
41.5,-82.5,2018,340,0.65
42,-83.75,2018,340,0.09
42,-83.125,2018,340,0.13
42,-82.5,2018,340,0.35
42.5,-83.75,2018,340,0.17
42.5,-83.125,2018,340,0.26
42.5,-82.5,2018,340,0.6
41,-83.75,2018,341,0
41,-83.125,2018,341,0
41,-82.5,2018,341,0.01
41.5,-83.75,2018,341,0
41.5,-83.125,2018,341,0.03
41.5,-82.5,2018,341,0.12
42,-83.75,2018,341,0.04
42,-83.125,2018,341,0.16
42,-82.5,2018,341,0.36
42.5,-83.75,2018,341,0.1
42.5,-83.125,2018,341,0.23
42.5,-82.5,2018,341,0.34
41,-83.75,2018,342,0
41,-83.125,2018,342,0
41,-82.5,2018,342,0
41.5,-83.75,2018,342,0
41.5,-83.125,2018,342,0
41.5,-82.5,2018,342,0.03
42,-83.75,2018,342,0
42,-83.125,2018,342,0.03
42,-82.5,2018,342,0.1
42.5,-83.75,2018,342,0
42.5,-83.125,2018,342,0.03
42.5,-82.5,2018,342,0.1
41,-83.75,2018,343,0
41,-83.125,2018,343,0
41,-82.5,2018,343,0
41.5,-83.75,2018,343,0
41.5,-83.125,2018,343,0
41.5,-82.5,2018,343,0
42,-83.75,2018,343,0
42,-83.125,2018,343,0
42,-82.5,2018,343,0
42.5,-83.75,2018,343,0
42.5,-83.125,2018,343,0.01
42.5,-82.5,2018,343,0
41,-83.75,2018,344,0
41,-83.125,2018,344,0
41,-82.5,2018,344,0
41.5,-83.75,2018,344,0
41.5,-83.125,2018,344,0
41.5,-82.5,2018,344,0
42,-83.75,2018,344,0
42,-83.125,2018,344,0
42,-82.5,2018,344,0.02
42.5,-83.75,2018,344,0
42.5,-83.125,2018,344,0.03
42.5,-82.5,2018,344,0.09
41,-83.75,2018,345,0
41,-83.125,2018,345,0
41,-82.5,2018,345,0
41.5,-83.75,2018,345,0
41.5,-83.125,2018,345,0
41.5,-82.5,2018,345,0
42,-83.75,2018,345,0
42,-83.125,2018,345,0.01
42,-82.5,2018,345,0
42.5,-83.75,2018,345,0
42.5,-83.125,2018,345,0.01
42.5,-82.5,2018,345,0.01
41,-83.75,2018,346,0.01
41,-83.125,2018,346,0.01
41,-82.5,2018,346,0.01
41.5,-83.75,2018,346,0.16
41.5,-83.125,2018,346,0.23
41.5,-82.5,2018,346,0.1
42,-83.75,2018,346,0.62
42,-83.125,2018,346,0.78
42,-82.5,2018,346,0.23
42.5,-83.75,2018,346,0.9
42.5,-83.125,2018,346,0.96
42.5,-82.5,2018,346,0.25
41,-83.75,2018,347,0.27
41,-83.125,2018,347,0.09
41,-82.5,2018,347,0.02
41.5,-83.75,2018,347,0.56
41.5,-83.125,2018,347,0.24
41.5,-82.5,2018,347,0.03
42,-83.75,2018,347,1.67
42,-83.125,2018,347,0.5
42,-82.5,2018,347,0.06
42.5,-83.75,2018,347,1.27
42.5,-83.125,2018,347,0.44
42.5,-82.5,2018,347,0.1
41,-83.75,2018,348,0.09
41,-83.125,2018,348,0.03
41,-82.5,2018,348,0.06
41.5,-83.75,2018,348,0.23
41.5,-83.125,2018,348,0.14
41.5,-82.5,2018,348,0.15
42,-83.75,2018,348,1.95
42,-83.125,2018,348,1.02
42,-82.5,2018,348,0.67
42.5,-83.75,2018,348,5.88
42.5,-83.125,2018,348,3.38
42.5,-82.5,2018,348,1.66
41,-83.75,2018,349,8.19
41,-83.125,2018,349,10.45
41,-82.5,2018,349,12.52
41.5,-83.75,2018,349,2.81
41.5,-83.125,2018,349,4.17
41.5,-82.5,2018,349,5.29
42,-83.75,2018,349,0.69
42,-83.125,2018,349,1.03
42,-82.5,2018,349,1.03
42.5,-83.75,2018,349,0.09
42.5,-83.125,2018,349,0.13
42.5,-82.5,2018,349,0.07
41,-83.75,2018,350,0.47
41,-83.125,2018,350,0.62
41,-82.5,2018,350,1.4
41.5,-83.75,2018,350,0.31
41.5,-83.125,2018,350,0.63
41.5,-82.5,2018,350,1.63
42,-83.75,2018,350,0.19
42,-83.125,2018,350,0.68
42,-82.5,2018,350,1.61
42.5,-83.75,2018,350,0.07
42.5,-83.125,2018,350,0.24
42.5,-82.5,2018,350,0.58
41,-83.75,2018,351,0.06
41,-83.125,2018,351,0.1
41,-82.5,2018,351,0.06
41.5,-83.75,2018,351,0.09
41.5,-83.125,2018,351,0.15
41.5,-82.5,2018,351,0.12
42,-83.75,2018,351,0.03
42,-83.125,2018,351,0.11
42,-82.5,2018,351,0.29
42.5,-83.75,2018,351,0.01
42.5,-83.125,2018,351,0.13
42.5,-82.5,2018,351,0.74
41,-83.75,2018,352,0
41,-83.125,2018,352,0
41,-82.5,2018,352,0
41.5,-83.75,2018,352,0
41.5,-83.125,2018,352,0
41.5,-82.5,2018,352,0.02
42,-83.75,2018,352,0.01
42,-83.125,2018,352,0.04
42,-82.5,2018,352,0.14
42.5,-83.75,2018,352,0.01
42.5,-83.125,2018,352,0.08
42.5,-82.5,2018,352,0.43
41,-83.75,2018,353,0
41,-83.125,2018,353,0
41,-82.5,2018,353,0
41.5,-83.75,2018,353,0.01
41.5,-83.125,2018,353,0.06
41.5,-82.5,2018,353,0.04
42,-83.75,2018,353,0.16
42,-83.125,2018,353,0.4
42,-82.5,2018,353,0.16
42.5,-83.75,2018,353,0.27
42.5,-83.125,2018,353,0.41
42.5,-82.5,2018,353,0.15
41,-83.75,2018,354,11.93
41,-83.125,2018,354,12.71
41,-82.5,2018,354,11.96
41.5,-83.75,2018,354,9.57
41.5,-83.125,2018,354,9.77
41.5,-82.5,2018,354,8.07
42,-83.75,2018,354,6.33
42,-83.125,2018,354,6.53
42,-82.5,2018,354,2.92
42.5,-83.75,2018,354,4.75
42.5,-83.125,2018,354,4.53
42.5,-82.5,2018,354,1.15
41,-83.75,2018,355,5.23
41,-83.125,2018,355,6.81
41,-82.5,2018,355,7.48
41.5,-83.75,2018,355,5.49
41.5,-83.125,2018,355,6.81
41.5,-82.5,2018,355,8.57
42,-83.75,2018,355,4.69
42,-83.125,2018,355,6.18
42,-82.5,2018,355,8.63
42.5,-83.75,2018,355,5.75
42.5,-83.125,2018,355,6.5
42.5,-82.5,2018,355,8.22
41,-83.75,2018,356,0.44
41,-83.125,2018,356,1.38
41,-82.5,2018,356,1.35
41.5,-83.75,2018,356,0.82
41.5,-83.125,2018,356,2.05
41.5,-82.5,2018,356,2.28
42,-83.75,2018,356,0.39
42,-83.125,2018,356,1.48
42,-82.5,2018,356,2.49
42.5,-83.75,2018,356,0.23
42.5,-83.125,2018,356,1.03
42.5,-82.5,2018,356,3.15
41,-83.75,2018,357,0.01
41,-83.125,2018,357,0.01
41,-82.5,2018,357,0.01
41.5,-83.75,2018,357,0.04
41.5,-83.125,2018,357,0.06
41.5,-82.5,2018,357,0.07
42,-83.75,2018,357,0.05
42,-83.125,2018,357,0.15
42,-82.5,2018,357,0.22
42.5,-83.75,2018,357,0.2
42.5,-83.125,2018,357,0.18
42.5,-82.5,2018,357,0.19
41,-83.75,2018,358,0
41,-83.125,2018,358,0
41,-82.5,2018,358,0
41.5,-83.75,2018,358,0
41.5,-83.125,2018,358,0.01
41.5,-82.5,2018,358,0.02
42,-83.75,2018,358,0.01
42,-83.125,2018,358,0.03
42,-82.5,2018,358,0.02
42.5,-83.75,2018,358,0.06
42.5,-83.125,2018,358,0.09
42.5,-82.5,2018,358,0.07
41,-83.75,2018,359,0
41,-83.125,2018,359,0
41,-82.5,2018,359,0
41.5,-83.75,2018,359,0
41.5,-83.125,2018,359,0.01
41.5,-82.5,2018,359,0.03
42,-83.75,2018,359,0.03
42,-83.125,2018,359,0.07
42,-82.5,2018,359,0.09
42.5,-83.75,2018,359,0.21
42.5,-83.125,2018,359,0.14
42.5,-82.5,2018,359,0.11
41,-83.75,2018,360,0
41,-83.125,2018,360,0
41,-82.5,2018,360,0.02
41.5,-83.75,2018,360,0.01
41.5,-83.125,2018,360,0.11
41.5,-82.5,2018,360,0.12
42,-83.75,2018,360,0.1
42,-83.125,2018,360,0.28
42,-82.5,2018,360,0.19
42.5,-83.75,2018,360,0.18
42.5,-83.125,2018,360,0.26
42.5,-82.5,2018,360,0.15
41,-83.75,2018,361,3.06
41,-83.125,2018,361,1.34
41,-82.5,2018,361,0.66
41.5,-83.75,2018,361,4.38
41.5,-83.125,2018,361,2.47
41.5,-82.5,2018,361,0.58
42,-83.75,2018,361,5.35
42,-83.125,2018,361,2.93
42,-82.5,2018,361,0.68
42.5,-83.75,2018,361,3.97
42.5,-83.125,2018,361,2.68
42.5,-82.5,2018,361,0.75
41,-83.75,2018,362,3.01
41,-83.125,2018,362,2.84
41,-82.5,2018,362,3.15
41.5,-83.75,2018,362,3.22
41.5,-83.125,2018,362,2.99
41.5,-82.5,2018,362,2.87
42,-83.75,2018,362,2.13
42,-83.125,2018,362,2.72
42,-82.5,2018,362,2.95
42.5,-83.75,2018,362,0.99
42.5,-83.125,2018,362,1.92
42.5,-82.5,2018,362,3.12
41,-83.75,2018,363,0.01
41,-83.125,2018,363,0.02
41,-82.5,2018,363,0.05
41.5,-83.75,2018,363,0.04
41.5,-83.125,2018,363,0.12
41.5,-82.5,2018,363,0.14
42,-83.75,2018,363,0.57
42,-83.125,2018,363,0.63
42,-82.5,2018,363,0.34
42.5,-83.75,2018,363,1.1
42.5,-83.125,2018,363,1.19
42.5,-82.5,2018,363,0.55
41,-83.75,2018,364,0.03
41,-83.125,2018,364,0.03
41,-82.5,2018,364,0.09
41.5,-83.75,2018,364,0.07
41.5,-83.125,2018,364,0.37
41.5,-82.5,2018,364,0.44
42,-83.75,2018,364,0.6
42,-83.125,2018,364,1.23
42,-82.5,2018,364,1.07
42.5,-83.75,2018,364,0.9
42.5,-83.125,2018,364,1.21
42.5,-82.5,2018,364,1.47
41,-83.75,2018,365,26.89
41,-83.125,2018,365,26.31
41,-82.5,2018,365,25.17
41.5,-83.75,2018,365,21.75
41.5,-83.125,2018,365,20.04
41.5,-82.5,2018,365,18.11
42,-83.75,2018,365,21.97
42,-83.125,2018,365,15.25
42,-82.5,2018,365,7.32
42.5,-83.75,2018,365,19.3
42.5,-83.125,2018,365,13.69
42.5,-82.5,2018,365,4.03
41,-83.75,2019,1,0.16
41,-83.125,2019,1,0.5
41,-82.5,2019,1,0.5
41.5,-83.75,2019,1,0.23
41.5,-83.125,2019,1,0.55
41.5,-82.5,2019,1,2.23
42,-83.75,2019,1,0.21
42,-83.125,2019,1,2.12
42,-82.5,2019,1,7.75
42.5,-83.75,2019,1,0.34
42.5,-83.125,2019,1,3.18
42.5,-82.5,2019,1,9.69
41,-83.75,2019,2,0.03
41,-83.125,2019,2,0.18
41,-82.5,2019,2,0.23
41.5,-83.75,2019,2,0.06
41.5,-83.125,2019,2,0.11
41.5,-82.5,2019,2,0.33
42,-83.75,2019,2,0.23
42,-83.125,2019,2,0.37
42,-82.5,2019,2,0.79
42.5,-83.75,2019,2,0.79
42.5,-83.125,2019,2,0.98
42.5,-82.5,2019,2,1.32
41,-83.75,2019,3,0
41,-83.125,2019,3,0
41,-82.5,2019,3,0.01
41.5,-83.75,2019,3,0
41.5,-83.125,2019,3,0.01
41.5,-82.5,2019,3,0.07
42,-83.75,2019,3,0
42,-83.125,2019,3,0.07
42,-82.5,2019,3,0.35
42.5,-83.75,2019,3,0.01
42.5,-83.125,2019,3,0.21
42.5,-82.5,2019,3,0.88
41,-83.75,2019,4,0.07
41,-83.125,2019,4,0.01
41,-82.5,2019,4,0.08
41.5,-83.75,2019,4,0
41.5,-83.125,2019,4,0
41.5,-82.5,2019,4,0
42,-83.75,2019,4,0
42,-83.125,2019,4,0
42,-82.5,2019,4,0.02
42.5,-83.75,2019,4,0
42.5,-83.125,2019,4,0.01
42.5,-82.5,2019,4,0.09
41,-83.75,2019,5,0.22
41,-83.125,2019,5,0.04
41,-82.5,2019,5,0.21
41.5,-83.75,2019,5,0.01
41.5,-83.125,2019,5,0.06
41.5,-82.5,2019,5,0.07
42,-83.75,2019,5,0.02
42,-83.125,2019,5,0.12
42,-82.5,2019,5,0.07
42.5,-83.75,2019,5,0.03
42.5,-83.125,2019,5,0.12
42.5,-82.5,2019,5,0.09
41,-83.75,2019,6,0
41,-83.125,2019,6,0
41,-82.5,2019,6,0.02
41.5,-83.75,2019,6,0
41.5,-83.125,2019,6,0.06
41.5,-82.5,2019,6,0.26
42,-83.75,2019,6,0.01
42,-83.125,2019,6,0.24
42,-82.5,2019,6,0.83
42.5,-83.75,2019,6,0.01
42.5,-83.125,2019,6,0.31
42.5,-82.5,2019,6,1.08
41,-83.75,2019,7,0.54
41,-83.125,2019,7,0.41
41,-82.5,2019,7,0.41
41.5,-83.75,2019,7,1
41.5,-83.125,2019,7,0.88
41.5,-82.5,2019,7,0.81
42,-83.75,2019,7,2.09
42,-83.125,2019,7,1.66
42,-82.5,2019,7,1.23
42.5,-83.75,2019,7,2.93
42.5,-83.125,2019,7,2.6
42.5,-82.5,2019,7,1.63
41,-83.75,2019,8,1.32
41,-83.125,2019,8,2.71
41,-82.5,2019,8,4.01
41.5,-83.75,2019,8,2.25
41.5,-83.125,2019,8,3.54
41.5,-82.5,2019,8,5.71
42,-83.75,2019,8,1.52
42,-83.125,2019,8,2.14
42,-82.5,2019,8,2.61
42.5,-83.75,2019,8,1.06
42.5,-83.125,2019,8,1.36
42.5,-82.5,2019,8,2.21
41,-83.75,2019,9,0.14
41,-83.125,2019,9,0.4
41,-82.5,2019,9,0.71
41.5,-83.75,2019,9,0.1
41.5,-83.125,2019,9,0.32
41.5,-82.5,2019,9,1.81
42,-83.75,2019,9,0.17
42,-83.125,2019,9,0.8
42,-82.5,2019,9,4.66
42.5,-83.75,2019,9,0.19
42.5,-83.125,2019,9,1
42.5,-82.5,2019,9,5.35
41,-83.75,2019,10,0
41,-83.125,2019,10,0.06
41,-82.5,2019,10,0.25
41.5,-83.75,2019,10,0
41.5,-83.125,2019,10,0.07
41.5,-82.5,2019,10,0.45
42,-83.75,2019,10,0.01
42,-83.125,2019,10,0.19
42,-82.5,2019,10,1.24
42.5,-83.75,2019,10,0.02
42.5,-83.125,2019,10,0.32
42.5,-82.5,2019,10,2.06
41,-83.75,2019,11,0
41,-83.125,2019,11,0
41,-82.5,2019,11,0
41.5,-83.75,2019,11,0
41.5,-83.125,2019,11,0
41.5,-82.5,2019,11,0
42,-83.75,2019,11,0
42,-83.125,2019,11,0
42,-82.5,2019,11,0.01
42.5,-83.75,2019,11,0
42.5,-83.125,2019,11,0.01
42.5,-82.5,2019,11,0.04
41,-83.75,2019,12,3.16
41,-83.125,2019,12,3.43
41,-82.5,2019,12,3.58
41.5,-83.75,2019,12,2.85
41.5,-83.125,2019,12,2.24
41.5,-82.5,2019,12,2.07
42,-83.75,2019,12,1.97
42,-83.125,2019,12,0.83
